smiles,smilesid,docking_score
CC(C)(C)c1nc(C(=O)N[C@H]2CCC[C@H]2NC(=O)[C@@H]2[C@H]3CNC(=O)[C@H]32)c[nH]1,S2532,-5.64601
COc1c(C)ncnc1C(=O)N[C@H](C)CNC(=O)C1(C)CCOc2ccccc21,S2535,-8.98934
Cc1nn(C(C)C)c(C)c1CC(=O)NCC1CC2(CC2)S(=O)(=O)N1,S2539,-9.14788
NS(=O)(=O)c1ccc(C(=O)NCC=Cc2ccc(F)cc2)[nH]1,S2541,-8.73253
C[C@H]1CN(C)c2ccccc2CN1C(=O)Nc1cn(C)nc1C1CCC1,S2537,-7.38471
NC(=O)NCCC(=O)N1C[C@@H]2C[C@]2(CNC(=O)C2SCCCS2)C1,S2540,-8.98458
CC(C)(CC(=O)N1C[C@@H]2C[C@H]1C[C@H]2CNC(=O)C1CC12CCCCC2)C(F)F,S2538,-8.92115
COC(=O)[C@H]1CCN(c2ncc(SC)cn2)[C@@H]1C1CC1,S2545,-7.9692
Cn1cc(C(=O)N2CC(C(F)(F)F)CCC23CC3)c(OCC(F)F)n1,S2543,-7.31992
N#CC1(C(=O)N2CCCN(C(=O)c3cc(Cl)ccn3)CCC2)CC2(CCC2)C1,S2544,-5.16068
CCc1scnc1C(=O)NC1(C)CN(C(=O)C2CC(C)(c3ccccc3)C2)C1,S2517,-7.62132
O=C(CCNC(=O)c1cc2c(oc1=O)CCCC2=O)Nc1cccnc1,S2547,-9.24631
C[C@@H]1CCN(C(=O)c2csc3c(F)cc(F)cc23)C[C@@H]1N(C)C(=O)CCF,S2546,-6.43083
CCC1CN(C(=O)C2(OC)CCOCC2)CCN1C(=O)[C@H](C)NC(=O)NC,S2548,-7.30182
CS(=O)(=O)[C@@H]1CNC[C@H]1NC(=O)C1SCc2cccnc21,S2550,-7.27214
O=C(CCC(=O)c1cccs1)NC1CCCN(C(=O)c2cn[nH]c2F)CC1,S2549,-10.1584
CCC(N)(CC)CCNC(=O)C12CC(CC(C)C)(C1)C2,S2552,-5.41365
Cc1ncccc1N(C)C(=O)c1cc(F)cc(C(F)F)c1,S2554,-8.74832
CC(=O)N1CCC2(C1)CN(c1ccnc3c(C#N)cnn13)C2,S2553,-8.49894
Cc1occc1C(=O)NC(CNC(=O)c1c[nH]c(=O)cn1)c1ccccc1F,S2551,-9.01029
Cc1[nH]ccc1C(=O)N1[C@H](C)[C@H]2C[C@@H]1[C@H]2NC(=O)C(C)(C)C(C)(C)C,S2542,-6.68117
Cc1ccccc1C(C)C(=O)N[C@H]1C[C@H]2CC[C@@H](C1)N2C(=O)[C@H](C)OC(C)(C)C,S2555,-4.13646
Cc1cc(CC(=O)NC2(c3ccccc3)CN(C(=O)[C@@H]3C[C@H](F)CN3C)C2)no1,S2556,-7.6202
Cc1cc(C(C)NC(=O)Cc2nnc(-c3ccccc3)n2C)ccc1C#N,S2558,-9.94139
COCC1(NC(=O)c2cccc3nc(C)nn23)CN(C(=O)C2=C(Cl)CC2)C1,S2559,-5.12895
COC(=O)C(COC1CCC1)N(C)C(=O)CN1C=CS(=O)(=O)C=C1,S2563,-7.92679
COc1cc(C)nc(C(=O)N2CCC(O)(CNC(=O)c3cscc3F)C2)c1,S2561,-9.43384
NS(=O)(=O)c1ccc(Cl)c(-c2ccc3c(c2)C=CC3)c1,S2567,-8.25869
CCc1ocnc1C(=O)N[C@@H]1CN(C(=O)CC2(C(=O)OC)CCCC2)C[C@@H]1F,S2562,-8.24294
COc1cccc(OC)c1CNC(=O)C12CCC(C(F)(F)F)(CC1)C2,S2566,-4.0752
O=C(c1c(F)cccc1C(F)F)N1CCN(C2CCNCC2)CC1,S2568,-8.51191
CCc1c[nH]c(C(=O)N[C@@H]2CN(C(=O)c3cccc4c3nnn4C)C[C@H]2O)c1,S2564,-8.7946
O=C(Nc1cccc(NC(=O)N2CCNCC2)c1)c1cccc2cn[nH]c(=O)c12,S2565,-10.0601
CN(C)S(=O)(=O)c1ccc(CC(=O)NCc2snnc2C2CC2)cc1,S2570,-8.06538
Cc1ccc2nonc2c1C(=O)N1CCC(C(C)NC(=O)c2cc(C)n(C)c2)C1,S2569,-9.05783
CC(=O)Nc1cccc(CCN2CCC3(CC2)COCC(CO)O3)c1,S2571,-8.32096
CC(F)(F)C1(NCc2ccnc(C(=O)O)c2)CCC1,S2557,-6.96056
CN(CC1CCCCN1C(=O)[C@@H]1CCC[C@H](C#N)C1)C(=O)C1(n2cncn2)CC1,S2572,-8.41822
CC(C#N)CCC(=O)N1CCN(C(=O)c2ccc(CN(C)C)o2)CC(O)C1,S2573,-8.69274
Cc1cc(C(=O)NC(C)C2CC2(F)F)c(S(N)(=O)=O)s1,S2580,-9.38726
COc1ccc(C(=O)N(C)CCNC(=O)C2CNC(=O)N2C)n2nccc12,S2577,-9.53292
O=C(NC1(Cc2ccccc2)CC(O)C1)c1cc2c(Br)ccnc2[nH]1,S2576,-7.88727
O=C(CCCC(F)(F)F)NCC1COCCN1C(=O)C1CC2(CCO2)C1,S2579,-8.26452
Cc1nonc1S(=O)(=O)N(C)CCC1CCCO1,S2584,-6.12414
COc1ccc(NC(=O)Nc2ccc(-c3ncn(C)n3)cc2)c(Cl)c1OC,S2578,-7.88873
Cc1cc(Oc2ccc3c(c2F)CCC3=O)nnc1C(F)(F)F,S2582,-8.85787
CCC(C)(C#N)C(=O)N1CCN(C)C(CNC(=O)c2ccc3cnc(C)n3c2)C1,S2581,-9.1844
COc1cc(NC(=O)[C@]23CC[C@H](O)[C@H]2CC3)cc(OC)c1C(C)C,S2583,-7.85786
Cc1nc(C)c(C(C)NC(=O)N2Cc3nccc(Cl)c3C2)s1,S2585,-8.14751
N[C@H]1CCO[C@H]1C(=O)NCC1COCC2(CCC2)O1,S2587,-6.55806
CC[C@@H](C(=O)N1CC(O)(CN(C)C(=O)C23CCCCC2CCCC3)C1)N(C)C,S2560,-3.88735
CC1CCn2c(C(=O)N[C@H]3CC[C@H](NC(=O)C4(C)CCN(C)C4)CC3)cnc2C1,S2588,-8.79453
Cc1c[nH]c(CC(=O)NC2CC3(C2)CN(C(=O)C(C)(C)CN(C)C)C3)n1,S2589,-7.38588
O=C(CN1C=CS(=O)(=O)C=C1)NCC12CCCC1C2(F)F,S2593,-7.78836
CC(=O)NC1CN(C(=O)CS(=O)(=O)N2CCC(C)CC2)Cc2ccnn2C1,S2590,-10.1096
C=Cc1cncc(C(=O)NCc2cccnc2OC(F)F)c1,S2594,-7.5067
CCC(C(=O)N1Cc2cn[nH]c2C1)N1CCN(C(C)C)CC1,S2595,-7.27352
Cc1noc(C)c1Cc1noc(-c2csc(CC3CCNCC3)n2)n1,S2591,-8.05599
COc1ccc2c(c1)C(C(=O)NC1(C3(OC)CCC3)CC1)CCC2,S2592,-7.14118
CCNC(=O)C(C)N1CCN(C[C@@H](C)N)CC1,S2599,-5.81402
CC1CN(C(=O)C[C@@H]2CCCO2)CCCN1C(=O)CNC(=O)Nc1ccccc1,S2586,-9.91763
COC[C@H]1C[C@@H]1C(=O)NC1(C)CCCN(C(=O)c2ccc(SC)s2)C1,S2597,-7.48003
CO[C@H]1C[C@]2(C(=O)N(C)C3CCC(NC(=O)c4ccc(C#N)[nH]4)CC3)C[C@H]12,S2596,-7.96274
CN(C(=O)C1CCCCO1)C1CN(C(=O)c2ccc(C#N)n2C)CC12CC2,S2598,-8.87143
CO[C@H]1CCN(C(=O)c2csc3cc(C)ccc23)[C@H]1C1CC1,S2600,-8.15759
COC(CCSC)CNC(=O)CC1(CN(C)C)CCOCC1,S2604,-7.00706
CC1(C)CC(NC(=O)Cc2cc(F)ccc2C(F)(F)F)CS1,S2603,-7.87505
CC(NC(=O)CNC(COC(F)F)C(C)C)C(=O)N(C)C,S2608,-5.77107
O=C(c1ccc2c(c1F)CNCC2)N1CCC(N2CCNS2(=O)=O)CC1,S2602,-8.16522
O=C(O)c1ccc(C2CN(C(=O)c3cccc4c3OCO4)C2)cc1,S2606,-8.59003
CC(C)(C)OC(=O)NCC1CC2(C1)CC(NC(=O)NCC(O)C1CCCO1)C2,S2609,-7.91042
O=C(NC1CC(Cn2cccn2)C1)C(C1CCCC1)N1CCNCC1,S2610,-7.28027
CN(CCNC(=O)Cn1ccc2ccccc2c1=O)C(=O)[C@H]1CC[C@@](C)(F)CC1,S2605,-9.31412
N#Cc1nc(Nc2ccc(NC3CCC3)nc2)sc1Cl,S2612,-7.69236
CCCc1cc(C(=O)N[C@H]2CC[C@@H]2NC(=O)c2cc3c(nn2)CCCO3)ccn1,S2607,-8.82145
Cn1cc2ncc(-c3c[nH]c(=O)c(F)c3)cc2n1,S2615,-8.587
Cc1n[nH]c2c1CN(C(=O)Nc1ccccc1NC(=O)Cc1cccs1)CC2,S2613,-9.44469
CC(C)Oc1ccc2c(c1)CCCC2NC(=O)c1cn[nH]c1C1CCCO1,S2614,-8.83231
C[C@@H]1CN(CC(O)CC2(O)CCCCC2)Cc2cccn21,S2575,-6.90708
CC[C@H]1C[C@@H]1C(=O)N1CC(F)(F)CC1CCNC(=O)c1cnc(C)cc1C,S2611,-8.57667
CN(CC(=O)Nc1ccc(Br)cn1)C(=O)Cc1cnco1,S2617,-7.93371
COc1cccc(C2=CCN(C(=O)c3cnnn3C3CCOCC3)C2)c1,S2616,-8.10913
CCn1c(CCN)nnc1Sc1nc(C(F)(F)F)ns1,S2620,-6.82937
CC(C)(C)OC(=O)N1CCC(N(CCC#N)C(=O)NCC[C@]23CCC[C@H]2C3)C1,S2618,-8.85021
CC[C@@H](O)[C@H](C)C(=O)N1CCN(C(=O)c2ccoc2C)[C@H]2CS(=O)(=O)C[C@H]21,S2619,-7.37304
COC(=O)c1cc2c(cn1)CN(C(=O)c1ccnc(C(C)C)n1)C2,S2624,-9.10412
CC1CC(N(C)CC(=O)Nc2ccccc2C(=O)NCc2ccccc2)CCO1,S2621,-8.72066
CC1Cc2[nH]ncc2CN(c2ccc(C(=O)NC3CCOC3)cn2)C1,S2623,-9.05127
Cc1ccc(-c2ccsc2C(=O)NCc2nn(C)cc2S(N)(=O)=O)cc1,S2622,-8.27934
Nc1nc(NCc2ccc(Oc3ccccc3)cc2F)nc2[nH]ncc12,S2601,-9.38034
CCOCc1cn(C2CC3CCC(C2)N3C(=O)Cc2cc(F)ccc2F)nn1,S2625,-9.17904
CCCOC1CCN(C(=O)c2c(C)cnn(CC(=O)O)c2=O)CC1,S2626,-8.05108
CC(C)(C)c1nc(NC2(C)COc3ccccc32)no1,S2627,-7.20111
CCC1(C(=O)Nc2cc(O)nc3c2CCC3)CC1(F)F,S2631,-8.13083
C[C@H](NC(N)=O)C(=O)N1CC[C@]2(CNC(=O)[C@H]3C[C@@H](N(C)C)C3)CCC[C@H]12,S2628,-7.67137
COc1ccnc(C(=O)O[C@H]2C(=O)OCC2(C)C)c1F,S2632,-5.53345
Cc1cnc2n1CCN(C(=O)CCc1ccc3cccnc3c1)CC2,S2633,-10.1016
CC(=O)Nc1cccc(C(=O)NCC(C)OC(F)F)c1C,S2635,-8.08606
CCOC(C)C(=O)N1CCN(C(=O)Cc2c(C)[nH]c3ccnn3c2=O)[C@H]2CC[C@@H]21,S2634,-9.09044
CCOC(=O)COC1CCC(NC(=O)c2nn(C(F)F)cc2Cl)CC1,S2639,-7.68149
FC(F)(F)[C@@]12CNC[C@]1(CNC1CNCC13CCC3)C2,S2638,-6.56346
Cc1nc2ccc(CS(=O)(=O)c3cncc(C(F)F)c3)cc2o1,S2636,-8.44057
CCOC(=O)c1coc(NCCc2nc3ccccc3n2CC(F)F)n1,S2630,-8.00703
CC1(c2cc(C(=O)N3CCC(N4CC(C(=O)O)CC4=O)C3)on2)COC1,S2637,-10.2193
COc1ccc(Cl)c(OC)c1S(=O)(=O)NC1CC(CN)C1(C)C,S2641,-6.02088
CC1(C)CC(NC(=O)C2Cc3nccnc3C2)CN(C(=O)Cc2cccs2)C1,S2640,-8.87653
CN(CCc1cncn1C)Cc1ccc(OC(F)F)cc1,S2645,-6.4763
CC(COc1ccccc1)(NCc1cc(C(C)(F)F)on1)C(=O)O,S2644,-6.79871
C[C@H]1CC[C@H]1C(=O)N1CCN(C(=O)c2cn(C(F)(F)CO)nn2)CC12CCC2,S2642,-7.9228
CCN(C(C)=O)c1nc(CNC2CCC(N3CCOC3=O)CC2)cs1,S2629,-10.207
CC(CN(C)C(=O)c1nn(-c2cccc(F)c2)cc1O)N(C)C(=O)c1ccoc1,S2646,-9.32559
Cc1ccc(C(O)(CCNC(=O)c2cc(C3CCCO3)n(C)n2)C(F)(F)F)o1,S2647,-8.67354
CCC[C@@H](C(=O)N1CCCC(NC(=O)c2ccc3cc[nH]c3c2F)CC1)N(C)C,S2648,-9.50993
CS(=O)(=O)N1CC(CS(=O)(=O)N2CC3(CCSCC3)CC2CO)C1,S2650,-6.86142
C=C(F)C1(CC(=O)N2CCC(CNC(=O)c3cocn3)C(F)(F)CC2)CCC1,S2651,-7.88581
CN1C(=O)O[C@H]2CN(CC3C4COCC43)C[C@H]21,S2643,-7.40035
CC1OCCC1(F)C(=O)N1CC(N(C)C(=O)c2ccc(C(C)(F)F)[nH]c2=O)C1,S2652,-9.35929
CC(C)(C)n1cc(CNCc2cccn3nccc23)nn1,S2656,-8.78813
O=C(COc1ccc(C(F)(F)F)nc1)NCC1CN(C(=O)C2CC2)CC12CC2,S2654,-9.93449
N#CCC1CCN(C[C@]23CCC[C@H]2C3)CC1(F)F,S2658,-7.85725
CN(CCc1cnccn1)Cc1nncn1C1CC1,S2659,-6.8186
CN(C(=O)[C@]12C[C@H](F)[C@H]1C2)C1CC(NC(=O)c2ccc(C(F)(F)F)[nH]c2=O)C1,S2655,-9.13924
CCc1ccoc1C(=O)NC1(C2CN(C(=O)C3(C)CC(=O)N(C)C3)C2)CC1,S2657,-7.82826
CC(C)n1cncc1C(=O)NCC1CCN(C(=O)[C@H]2OC[C@H]3COCC[C@H]32)C1,S2649,-9.50065
COC(=O)CC1COC(C)(C)CN1CC(C)=Cc1ccc(OC)cc1,S2653,-7.5329
Cc1nc(C(C)C)sc1C(=O)NC(C)C(C)NC(=O)C12CC(C)(CCO1)C2,S2661,-8.49346
COc1ncccc1C(=O)N(CCF)C1CCCN(C(=O)c2c[nH]c(C#N)c2)C1,S2660,-8.60703
Cc1c(Cl)cnn1CC(=O)NC1CCCC(CN(C)C(=O)c2cc[nH]c2)C1,S2664,-8.8907
CC(CN(C)C(=O)C1(C#N)CC2(CCC2)C1)N(C)C(=O)c1ccn2cncc2c1,S2663,-9.46269
CCC(CC)C(CO)CNC(=O)NC(COC)C1(C)CC1,S2672,-6.61811
O=C(O)c1nc(Br)n2c1CN(Cc1nc3c(o1)CCCC3)CC2,S2667,-8.69457
CCC(O)CCOC(=O)c1cncc(Cl)c1C,S2673,-6.45039
N#Cc1nc[nH]c1C(=O)Nc1ccc(C2CC2)cc1C1CC1,S2670,-8.60313
CC(C(=O)N1CCC(CN(C)C(=O)C2CCCn3cncc32)CC1)n1cccn1,S2665,-8.74697
Cc1c(NC(=O)[C@H]2Cc3ccc(Cl)cc3CN2)cccc1OC(F)F,S2671,-8.35391
Cc1ccc(F)c(C(=O)N2CCCN(C(=O)C3CCCC34CCC4)[C@H](C)C2)c1O,S2668,-8.52811
Cc1conc1NC(=O)CCc1cccc(Cl)c1Br,S2674,-7.73813
Cc1ncc(C(=O)N[C@@H]2CCN(C(=O)C3(C)CCC(=O)N3)C2)n1-c1ccccc1,S2669,-9.04718
CSc1ccc(C)c(NC(=O)c2cnc(C(C)C)n2C)c1,S2662,-8.38216
O=C(C1=CSCS1)N1CCSC1C(F)(F)F,S2678,-7.60464
Cc1nc(CC(=O)NCC2(O)CCN(C(=O)[C@H]3CC[C@@H]3C(C)(C)C)C2)cs1,S2676,-9.47845
O=C(N1CCC(F)CC1)N1CCC(C(=O)O)(C(F)F)CC1,S2679,-8.20248
COC(CC(C)(C)C)C(=O)NCc1nc(C(=O)O)n(C)n1,S2681,-7.28338
CCOCC(C)CNC(=O)Cn1nnnc1-c1ccsc1,S2666,-7.14211
Cc1c(C(=O)N2CCCN(C(=O)Cn3cccc3)C[C@H]2C)cnn1C(C)C(C)C,S2675,-9.82144
Cc1cc(F)c(C(=O)O)cc1S(=O)(=O)NCC12CCCC(CO)(CO1)C2,S2682,-7.18681
CC(C(=O)N[C@H]1CCC[C@@H]1CNC(=O)[C@@H]1CCCO1)n1cncn1,S2683,-8.68412
N[C@H]1COC[C@H]1n1cc(C(=O)NCC(O)C23CCC(CC2)C3)cn1,S2680,-8.25893
CC(C)(O)C(Cc1ccc(F)cc1)NC1CC[C@H]2C[C@@H]1C2(C)C,S2685,-7.63782
Cc1nccn1CCN(C)S(=O)(=O)c1cnn(Cc2ccc(Cl)cc2)c1,S2686,-6.73943
Cc1ccc(C(=O)N2[C@H]3CC[C@@H]2[C@@H](F)[C@H](NC(=O)C2(C)CCCCC2)C3)nn1,S2684,-8.27746
CCc1occ(C(F)(F)F)c1C(=O)N1CC2(C1)CN(C(=O)C1COC(C)C1)C2,S2687,-6.46493
CC1CCc2nc(N(C)C(=O)c3cn([C@@H]4CNC[C@H]4C)nn3)sc2C1,S2689,-8.96243
COCC1(C(=O)N2C[C@H](NC(=O)c3ccn[nH]c3=O)[C@@H](C(F)F)C2)CCOC1,S2688,-9.3775
CCOC(=O)c1cc2c(=O)n(CC34CCC(CO3)C4)ccn2c1,S2691,-9.43011
CCc1nn(C)cc1C(=O)NCC1(NC(=O)C2CC3(CC(C)=NO3)C2)CCCC1,S2690,-8.33493
COc1nc(C(=O)N2CCN(C(=O)c3cc(C(N)=O)ccc3C)CC2)ncc1F,S2692,-9.24559
O=C(CS(=O)(=O)C1CCCC1)N1CCN(C(=O)c2cc[nH]n2)[C@H]2CCC[C@H]21,S2693,-8.98203
CCN(Cc1ccc(Br)s1)C(=O)NCC1CCC12CCCO2,S2698,-7.7573
CC1(C)CN(CC2C3COCC32)CC1c1ccc(F)cc1,S2700,-8.25363
COC(=O)CC(CNC(=O)c1cnn(C2CC2)c1Cl)c1ccc(Cl)cc1,S2697,-7.8993
Cc1nc(C2CC2)[nH]c1C(=O)N1CCCc2ccc(CCCN)cc21,S2699,-8.05783
N#CC[C@@H]1CN(Cc2cnc3n2CCC3)C[C@H]1O,S2703,-8.17714
Cc1nccnc1S(=O)(=O)N(C)CCN(C)C(=O)OC(C)(C)C,S2704,-4.96361
CC1CC(CNC(=O)c2cn3ccnc3s2)CN1C(=O)CCc1ccn(C)c1,S2696,-10.426
CC(C)c1cc(CO)nc(N2CCOC3(CCS(=O)(=O)C3)C2)n1,S2702,-7.2647
CC(C(=O)N1CC[C@@H]2[C@H](NC(=O)c3cc(O)ncn3)C[C@@H]21)N(C)CC(F)(F)F,S2701,-7.83086
CC1(C)CCC1c1ccc(C(=O)N2CCC(O)(C(F)F)C2)cc1,S2695,-9.0747
COC[C@H]1C[C@@H]1C(=O)N1CCN(C(=O)c2cc3n(n2)CCCN3)[C@H](C)C1,S2705,-7.96236
Cc1cc(C)n2nc(CNC(=O)Cc3csc(NC4(C)CCCC4)n3)nc2n1,S2706,-9.03406
Cc1ccc(OCCC(=O)N2CC(N(C)C(=O)C3CN4CCC3C4)C2)cc1,S2677,-8.4945
CCOC(=O)c1nc(CC)[nH]c1NC(=O)C1COc2cc(C)c(C)cc21,S2707,-7.0092
CC1C(=O)N(C)CN1C(=O)NCC12CCC(C(F)(F)F)(CC1)C2,S2708,-8.69089
CCCn1cnc(NC(=O)Nc2ccc(N3CCCN(C)C3=O)cc2)c1,S2709,-8.491
COCCN(Cc1cc2c(F)cccn2n1)CC1CCN(C)CC1,S2711,-7.82137
CCc1cc(C(=O)OC)c(NC(=O)C2CS(=O)(=O)c3ccccc32)s1,S2710,-8.63168
COc1cc(Cl)cc(C(C)(C)NCc2cc(CO)ccc2F)c1,S2714,-8.11746
CSC1CC(C(=O)NCC(N2CCN(C(=O)CO)CC2)C(F)(F)F)C1,S2715,-8.68259
COC1(C(=O)N2CC(c3ccccc3C)C2)CCS(=O)(=O)C1,S2716,-7.95962
COC(=O)[C@@H]1[C@H](CC(=O)NC[C@H]2C[C@@H]2C2CCCCC2)C1(C)C,S2713,-7.90248
O=C(N[C@H]1C[C@@H]2[C@H]1CCN2C(=O)CSC1CCCCO1)c1cocn1,S2712,-8.7505
CC1C(C(F)(F)F)OCCN1Cc1ccc(CN2CCOCC2)cc1,S2717,-8.83566
O=C1CN(C(=O)c2ccc(NC(=O)CSc3cccs3)cc2)C2(CCC2)C1,S2694,-9.48118
CCCc1cc(C(=O)Nc2cnc3ncccc3c2)ccn1,S2719,-9.13991
Cc1nnc(C2CCN(c3ncccc3[C@H](C)O)CC2)o1,S2718,-8.04837
CCc1cc(C(=O)NC(Cc2cn(C)nc2C)C(=O)O)c(C)nn1,S2720,-8.00356
CC(C)c1cc(CNC(=O)[C@@H]2C[C@H](CC3CCC3)CN2)[nH]n1,S2722,-7.11365
CCn1cccc1C(=O)N1CC(CN(C)C(=O)c2ccc(C(C)=O)[nH]2)C2(CC2)C1,S2723,-9.8881
Cc1ccc(Br)c(C2(C(=O)N3CC(CO)c4ccccc43)CC2)c1,S2726,-8.75411
CC1(C)COCC(CC(=O)N2CC(C(=O)O)CCC23CCOCC3)O1,S2730,-5.85393
Cc1ccc(S(=O)(=O)N2CC3(CCC(C)OC3)C2)c2c1NCCC2,S2728,-4.7948
CCc1c(C(=O)N2CCC3C(CC2)C3NC(=O)c2cncc(Cl)c2)nnn1C,S2725,-8.48452
Cc1ncsc1C(=O)N[C@H]1[C@@H]2CN(C(=O)C3(CCN(C)C)CCCC3)C[C@@H]21,S2724,-8.8288
CNC(C(=O)NCC(C)(C)c1c[nH]c2cc(F)ccc12)c1cccc(F)c1,S2721,-9.17483
CC1COCC(C(=O)NC2(CCNC(=O)c3cc4ccncc4[nH]3)CCC2)O1,S2727,-8.47924
Cn1cnc(S(=O)(=O)N2CCC(NC(=O)CC3CC4(CCC4)CN3)CC2)c1,S2729,-7.43885
CC(C(=O)N1Cc2cccc(N(C)C)c2C1)n1ccc2ccccc2c1=O,S2731,-11.9248
CC(C)c1nc(CCNC(=O)C23CCC(C(F)(F)F)(CC2)C3)n(C)n1,S2736,-8.51188
CCC(F)(F)CC(=O)N1CCC2CCN(C(=O)c3csc(C)c3N)CC2C1,S2734,-9.43784
Cc1cccnc1CCC(=O)NC1(C2CN(C(=O)C3=CSCS3)C2)CC1,S2737,-7.99303
COCC(=O)N1CCC2(C1)CN(C(=O)C(F)(F)CCn1cccn1)CC(C)O2,S2738,-9.27797
CC(C)(Cc1ccc(-c2nn[nH]n2)cc1)NC(=O)C(OC(C)(C)C)C(C)(C)C,S2735,-6.42803
CCn1cc(C(F)(F)C(=O)NCC2CCC(=O)C2)cn1,S2743,-7.64295
CNC(=O)C1(F)CCN(C(=O)COc2c(C)cc(Cl)cc2C)C1,S2741,-8.18609
CCOc1ccc(C(=O)NC(C(=O)N(C)[C@H]2C[C@@H](OC)C2)C(C)C)cc1,S2739,-7.1249
O=C(NC1(C2CCCOC2)CC1)c1cnnn1-c1ccccc1Br,S2742,-8.82539
CCC(=O)NCC(=O)N1CC[C@@H](CNC(=O)C2C[C@@H]3OC(C)(C)O[C@@H]3C2)C1,S2740,-8.64283
CC(C)N(CCNC(=O)C1CCOC1(C)C)C(=O)c1cn[nH]c1F,S2747,-6.70607
CC(=O)N(c1ccc(NC(=O)N2CC(c3nnc(CO)s3)C2)cc1)C1CC1,S2744,-9.54473
COCC(=O)N1CC2CCN(C(=O)Cc3sc(C4CCC4)nc3C)C(C2)C1,S2745,-8.79132
CC(NC(=O)C(C)n1ccnc1)[C@H]1CCCN1C(=O)C1(C2CCOCC2)CC1,S2746,-7.55867
NC1CCC2(CC2)CC1C(=O)NCc1cc[nH]n1,S2749,-8.1665
CCC(CNc1cnnc(C)c1)CC(F)(F)F,S2750,-6.78726
CC(C)OC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)c1cncs1,S2748,-4.83
CCC(COC)N(C)C(=O)c1cnc2cccnc2c1,S2755,-7.4228
Cc1cc(NCc2c(C3CC3)cnn2C)nnc1C(F)(F)F,S2754,-8.21173
COC(=O)C1(OC(=O)c2ccc(OC)c(C(F)F)c2)CC1,S2756,-7.12616
Cn1cc(C2CN(C(=O)c3c(C(C)(C)C)nsc3N)CC2(C)C)cn1,S2753,-8.67244
CN(C)C1(C(=O)N2CC(NC(=O)[C@H]3CCC[C@H]3c3nc[nH]n3)C2)CCCOC1,S2733,-9.36614
O=C(N[C@H]1CC[C@@H](Oc2ccccc2)CC1)c1cc2cccc(O)c2[nH]1,S2751,-8.47868
NC(=O)CC1CC(NC(=O)c2ccc(C(=O)O)c(Cl)c2)C12CCC2,S2758,-9.7073
Cc1cc(C(=O)N2CCC(CNC(=O)C(C)CC(N)=O)(C(C)(C)C)C2)cnc1C,S2757,-8.42956
COC(=O)c1cnc(N2CCC(C)(NC(=O)C(F)(F)F)C2)c2ccnn12,S2760,-8.30558
CC(=O)OC1(C(=O)N2C[C@@H]3OC[C@H](NC(=O)CCC4CCCOC4)[C@@H]3C2)CC1,S2759,-8.30416
Cc1ccc(CN(C)CCNc2ccc(C(=O)N3CCCC(N)C3)cn2)s1,S2752,-9.55676
CC(C)c1c[nH]c(CNC2CN(Cc3ccccc3)C(C)(C)C2)n1,S2732,-8.00322
CN1CCO[C@H](CNC(=O)N2Cc3ccoc3CC(C)(C)C2)[C@H]1c1cnn(C)c1,S2761,-6.79001
CCOC1(CN(C)c2nccc(-n3ccnc3C)n2)CCOC1,S2764,-7.69663
CCc1cc(F)c(C(=O)N2CCC(O)(C(C)NC(=O)C(O)CC)CC2)c(F)c1,S2763,-9.80447
Cc1noc(C2CN(CC(=O)c3ccc(C(F)(F)F)nc3)CC23COC3)n1,S2762,-8.19584
O=C(O)[C@@]12C[C@@H]1CN(CC=CCl)C2,S2767,-6.14748
Cc1ncc(C(=O)N[C@H]2CO[C@@H]3COC[C@H]23)c(O)c1Br,S2768,-7.24047
COC(=O)c1cccc(OCCN2CCc3c(c(C(F)(F)F)n[nH]c3=O)C2)c1,S2766,-9.01782
O=C(NC1(C2CC2)CCCOC1)c1cncc(OCC(F)(F)F)c1,S2770,-7.94287
O=C(CCc1ncccn1)N1C[C@H]2C[C@@H](NC(=O)C3(C(F)(F)F)CC3)C[C@@H]1C2,S2765,-7.9161
CC(C)(C)n1cc(CNCc2cc(-c3ccco3)on2)nn1,S2771,-7.48301
COC(=O)c1ccc2nc(C(=O)NC(c3cnn(C)c3)C(F)(F)F)ccc2c1,S2772,-9.58597
COc1cc(F)c2c(C(=O)N3CCC[C@H]3c3nc(C(C)C)co3)n[nH]c2c1,S2773,-8.97703
CCn1cc(CCNC(=O)N2CCN(C(=O)C3CC3C)CC2)cn1,S2777,-9.29402
CCCc1ncc(C(=O)N[C@H]2C[C@H]2NC(=O)C2(O)CC3(CCOCC3)C2)s1,S2774,-7.79425
CCn1cc(C(=O)N(C)C(C)CNC(=O)C23CCC(CC2)C(C)O3)nn1,S2778,-8.72468
COC(=O)C1(CCF)CCN(C(=O)CC2c3ccccc3CCN2C(C)=O)C1,S2779,-8.07508
CC1(C)CC1(Cc1ccccc1)NC(=O)NCC1CCCc2n[nH]cc21,S2780,-8.55046
COc1cc(C(=O)N2CCC(C)(C)C2CNC(=O)Cc2ccn[nH]2)ccc1C#N,S2781,-8.42734
NCc1ccc2c(c1)OCCN2C(=O)c1cnc(N)c2[nH]ccc12,S2775,-6.82316
CN(Cc1ccc(C2CC2)cc1)c1ncc(Cl)c(C(=O)O)n1,S2783,-9.29139
